"idn","year"
1066489629,1992
1066489653,1992
1066489750,1992
1066489777,1992
1066490570,1992
1066665044,1992
1066665710,1992
1066665753,1992
1066665761,1992
1066666040,1992
1066667357,1992
1066667470,1992
1066667519,1992
1066668760,1992
1066669414,1992
1066671265,1992
1066672253,1992
"106667227X",1992
1066672423,1992
1066672474,1992
1066672482,1992
1066673217,1992
1066674833,1992
1066675112,1992
1066678499,1992
1066679061,1992
1066679517,1992
1066679649,1992
1066679673,1992
1066679738,1992
1066679878,1992
1066679924,1992
1066681813,1992
1066682984,1992
1066683093,1992
1066684073,1992
1066685525,1992
1066692165,1992
"106669284X",1992
1066692971,1992
1066693110,1992
1066693889,1992
1066695377,1992
1066696136,1992
1066696233,1992
1066697353,1992
1066698589,1992
1066698694,1992
1066698996,1992
1066700559,1992
1066700591,1992
"106670063X",1992
1066752540,1992
1066754845,1992
1066755159,1992
"106675683X",1992
1066757038,1992
1066759529,1992
1066760055,1992
1066760608,1992
1066762236,1992
1066764557,1992
1066765553,1992
1066765596,1992
1066765693,1992
1066765936,1992
1066766053,1992
1066766983,1992
1066767807,1992
1066767823,1992
1066767912,1992
1066767920,1992
1066767939,1992
1066767947,1992
1066767963,1992
1066767998,1992
1066768005,1992
1066768048,1992
1066768064,1992
1066768072,1992
1066768080,1992
1066768099,1992
1066768110,1992
1066768129,1992
1066768153,1992
"106676865X",1992
1066768951,1992
1066770050,1992
1066772967,1992
1066773408,1992
1066777004,1992
"106677756X",1992
1066777586,1992
1066777861,1992
1066777969,1992
1066779015,1992
"106678020X",1992
1066785538,1992
1066786313,1992
1066787611,1992
1066790221,1992
1066790310,1992
1066791449,1992
1066791473,1992
1066791996,1992
1066792240,1992
1066793263,1992
1066793336,1992
1066797056,1992
1066797196,1992
1066800065,1992
1066800707,1992
1066834083,1992
1066835446,1992
1066837228,1992
1066839824,1992
1066839891,1992
1066840008,1992
1066840458,1992
1066840520,1992
1066842434,1992
1066842930,1992
"106684447X",1992
1066845905,1992
1066846421,1992
"106684643X",1992
1066852677,1992
1066858357,1992
1066859515,1992
1066863172,1992
1066863830,1992
1066874875,1992
1066875480,1992
1066878250,1992
1066879516,1992
1066879559,1992
1066927936,1992
1066928800,1992
1066931615,1992
1066933936,1992
1066935963,1992
1066936862,1992
1066939470,1992
1066941440,1992
1066943028,1992
1066943249,1992
1066944806,1992
1066944946,1992
1066944970,1992
1066946418,1992
1066946450,1992
1066947910,1992
1066952841,1992
1066954658,1992
1066954941,1992
1066955107,1992
"106695514X",1992
1066959331,1992
1066959676,1992
1066960399,1992
1067110046,1992
1067112189,1992
1067113754,1992
1067113886,1992
1067114467,1992
1067123083,1992
1067125132,1992
"106712702X",1992
1067134182,1992
"106802660X",1992
1068032103,1992
1068731303,1992
1069176346,1992
1073548929,1992
1074420640,1992
1075347343,1992
1076596932,1992
1076807283,1992
1079800042,1992
1079821775,1992
1079822984,1992
1079823557,1992
1081321741,1992
1081558334,1992
1081564407,1992
1081776188,1992
1082224022,1992
1102266353,1992
1104965135,1992
1104966530,1992
"110743274X",1992
1107432782,1992
1107433002,1992
1107433312,1992
1107433444,1992
1107433576,1992
1107440157,1992
1107440165,1992
1107440173,1992
1107440181,1992
"110744019X",1992
1107440203,1992
1107440211,1992
"110744022X",1992
1107440238,1992
1107440246,1992
1107440254,1992
1107440262,1992
1107440270,1992
1107440289,1992
1107440297,1992
1107440300,1992
1107440319,1992
1107440327,1992
1107440335,1992
1107440343,1992
1107440351,1992
"110744036X",1992
1107440378,1992
1107440386,1992
1107440394,1992
1107440408,1992
1107440416,1992
1107440424,1992
1107440432,1992
1107440440,1992
1107440459,1992
1107440467,1992
1107440475,1992
1107440483,1992
1107440491,1992
1107440505,1992
1107440513,1992
1107440521,1992
"110744053X",1992
1107440548,1992
1107440556,1992
1107440564,1992
1107440572,1992
1107440580,1992
1107440599,1992
1107440602,1992
1107440610,1992
1107440629,1992
1107440637,1992
1107440645,1992
1107440653,1992
1107440661,1992
"110744067X",1992
1107440688,1992
1107440696,1992
"110744070X",1992
1107440718,1992
1107440726,1992
1107440734,1992
1107440742,1992
1107440750,1992
1107440769,1992
1107440777,1992
1107440785,1992
1107440793,1992
1107440815,1992
1107440823,1992
1107440831,1992
1107440858,1992
1107440866,1992
1107440874,1992
1107440882,1992
1107440890,1992
1107440904,1992
1107440912,1992
1107440920,1992
1107440939,1992
1107440947,1992
1107440955,1992
1107440963,1992
1107440971,1992
"110744098X",1992
1114179418,1992
1118394194,1992
1120346630,1992
1125474777,1992
1127058940,1992
1128764679,1992
1132608724,1992
1132608767,1992
1132608791,1992
1132608821,1992
1132609054,1992
1132609992,1992
1132610079,1992
1132610877,1992
1132612985,1992
1132613353,1992
1132623502,1992
1132623510,1992
1132623642,1992
1132623650,1992
1132623669,1992
"113262441X",1992
1132625041,1992
"113262505X",1992
1132625068,1992
1132625548,1992
1132625572,1992
1132625602,1992
1132625645,1992
"113262617X",1992
1132626242,1992
1132626285,1992
1132627184,1992
1132627192,1992
1132627281,1992
1132627435,1992
1132627907,1992
1132627915,1992
"113262794X",1992
1132628210,1992
1132629152,1992
1132629160,1992
1132629241,1992
1132629462,1992
1132629470,1992
1132629489,1992
1132629497,1992
1132629845,1992
1132629853,1992
1132632617,1992
1132635594,1992
1132636841,1992
"113263685X",1992
1132637481,1992
1132637945,1992
1132638089,1992
1132638097,1992
1132640245,1992
1132640547,1992
1132641527,1992
"113264271X",1992
1132643767,1992
1132643961,1992
1132644089,1992
1132646081,1992
"113264951X",1992
1132656060,1992
1132656079,1992
1132656087,1992
1132658535,1992
1132658543,1992
1132659329,1992
1132659337,1992
1132670438,1992
1132670446,1992
1136598103,1992
1136599886,1992
1136600507,1992
1136600906,1992
1136787054,1992
"113678859X",1992
1136788689,1992
1136788972,1992
1136789677,1992
1136790225,1992
1136790632,1992
1136792384,1992
"113679333X",1992
1136923268,1992
1136928383,1992
1136929053,1992
1136929711,1992
1136967117,1992
1137075880,1992
1137076127,1992
1144186226,1992
1150170980,1992
1150244674,1992
1150861533,1992
1150866152,1992
"115098287X",1992
1150993952,1992
"115099424X",1992
1151738913,1992
1151739529,1992
1151840017,1992
1152463365,1992
1152469398,1992
1152469525,1992
1152645595,1992
1152660055,1992
1152660128,1992
1152717618,1992
1152718517,1992
1152719394,1992
1152799673,1992
1152807986,1992
1152812521,1992
1152817817,1992
1152818376,1992
1152821997,1992
1152822144,1992
1152822152,1992
1152822160,1992
1152822179,1992
1152822195,1992
1152822209,1992
1153949989,1992
1153952939,1992
1153958015,1992
1153992175,1992
1153993651,1992
1153994224,1992
1154002292,1992
1154002306,1992
1154002349,1992
1154002357,1992
1154020681,1992
1154024814,1992
1154024822,1992
1154024830,1992
1154024849,1992
1154024857,1992
1154024865,1992
1154024873,1992
1154024881,1992
1154031624,1992
1154031632,1992
1154031640,1992
1154031659,1992
1154031667,1992
1154031675,1992
1154031691,1992
1154064786,1992
1154066738,1992
1154067009,1992
1154068137,1992
1154068145,1992
1154068609,1992
1154068803,1992
"115407174X",1992
1154071863,1992
1154071871,1992
"115407188X",1992
1154073130,1992
1154073149,1992
1154073157,1992
1154074862,1992
1154076687,1992
1154076695,1992
1154076709,1992
1154076717,1992
1154076725,1992
1154076733,1992
1154076741,1992
1154078353,1992
1154083683,1992
1154083691,1992
1154083705,1992
1154083713,1992
1154083721,1992
"115408373X",1992
1154083748,1992
1154083756,1992
1154083764,1992
1154083772,1992
1154083780,1992
1154083799,1992
1154083802,1992
1154083810,1992
1154083829,1992
1154083837,1992
1154083845,1992
1154083853,1992
1154083861,1992
"115408387X",1992
1154083888,1992
1154083896,1992
"115408390X",1992
1154083918,1992
1154083926,1992
1154083934,1992
1154083942,1992
1154083950,1992
1154083969,1992
1154083977,1992
1154083985,1992
1154083993,1992
1154084000,1992
1154084019,1992
1154084027,1992
1154084035,1992
1154084043,1992
1154084051,1992
"115408406X",1992
1154084078,1992
1154084086,1992
1154084094,1992
1154084108,1992
1154084116,1992
1154084124,1992
1154084132,1992
1154084140,1992
1154084159,1992
1154084167,1992
1154084175,1992
1154084191,1992
1154084205,1992
1154084213,1992
1154084221,1992
"115408423X",1992
1154084248,1992
1154084256,1992
1154084264,1992
1154084272,1992
1154084280,1992
1154084299,1992
1154084302,1992
1154084310,1992
1154084329,1992
1154156729,1992
1154157628,1992
1154158101,1992
1154158365,1992
1154158616,1992
1154160971,1992
1154162702,1992
1154162729,1992
1154166740,1992
"115416733X",1992
1154168034,1992
1154168964,1992
"115419423X",1992
1154196984,1992
1154204510,1992
1154204979,1992
"115420541X",1992
"115420734X",1992
1154208400,1992
1156305268,1992
1156306086,1992
"116104938X",1992
1161189262,1992
"116119357X",1992
1161203478,1992
"116122016X",1992
1161220674,1992
1162923091,1992
1162924586,1992
1163299065,1992
1163299685,1992
1163360007,1992
1163360880,1992
1163414735,1992
1171144598,1992
1172673489,1992
1172679622,1992
"117274372X",1992
1172814821,1992
1172903166,1992
1172930023,1992
1175119970,1992
1175121495,1992
1175122327,1992
"117512351X",1992
1175223352,1992
1175224014,1992
"117522426X",1992
1175226920,1992
1175228079,1992
1175242659,1992
1175244910,1992
1175246670,1992
"117524760X",1992
1175248754,1992
1175902438,1992
1175903205,1992
"117590550X",1992
1175906662,1992
1175914991,1992
1175922439,1992
1175990213,1992
1175990426,1992
1176036025,1992
1176036580,1992
1176059408,1992
1176062751,1992
1176063561,1992
1176063987,1992
1176064533,1992
1176127330,1992
1176129392,1992
1176130463,1992
1176132288,1992
1176133020,1992
1176134361,1992
1176135864,1992
1176141732,1992
1176142992,1992
1176143220,1992
1176157493,1992
1176158139,1992
1176159089,1992
"117615950X",1992
1176205927,1992
1176206508,1992
1176207059,1992
"117620811X",1992
1176208489,1992
1176208748,1992
1176209310,1992
1176209612,1992
1176209965,1992
1176210890,1992
1176211196,1992
1176217801,1992
1176220004,1992
1176220594,1992
1176717510,1992
1176718002,1992
1176721283,1992
"117672231X",1992
1176741160,1992
1176752065,1992
1176836439,1992
1177088347,1992
1177089947,1992
1177090708,1992
1177093545,1992
1177094061,1992
1177096323,1992
"117709682X",1992
1183402643,1992
1183403437,1992
1183410662,1992
1183413106,1992
1183418973,1992
1183422245,1992
1183423160,1992
1183423403,1992
1183423721,1992
1183424094,1992
1183424396,1992
1183424922,1992
1183426232,1992
1183429029,1992
1183607210,1992
1183613547,1992
1183613725,1992
"118361392X",1992
1183615752,1992
"118361652X",1992
1183617062,1992
1183618506,1992
1183849222,1992
1183851197,1992
1184404496,1992
1184405018,1992
1184430594,1992
1184431671,1992
1184436959,1992
1184437181,1992
"118443820X",1992
1184439230,1992
1184440328,1992
1184509921,1992
1184597847,1992
1184599726,1992
1184601186,1992
1184603480,1992
"118460522X",1992
1184606226,1992
"118461945X",1992
1184620512,1992
1184621195,1992
1184621624,1992
1184813809,1992
1184815143,1992
1184835861,1992
"118484173X",1992
1185086137,1992
1185087117,1992
1185113614,1992
1185116206,1992
1185117083,1992
1185204512,1992
1185205810,1992
1185211721,1992
1185419934,1992
1185421092,1992
1185421742,1992
"118542234X",1992
1185693106,1992
1185696105,1992
1185710183,1992
1185710930,1992
"118609687X",1992
1186097388,1992
1186098880,1992
1186156635,1992
1186158247,1992
1186170697,1992
1186171154,1992
1186171928,1992
1186172894,1992
1186179341,1992
"118618003X",1992
1186180943,1992
1186182318,1992
1186182849,1992
1186184345,1992
1186184728,1992
1186185198,1992
1186292822,1992
1186297360,1992
1186298162,1992
1186404620,1992
1186405112,1992
1186405651,1992
1186407042,1992
1186408006,1992
1186409215,1992
1186410183,1992
1186417129,1992
1186417536,1992
1186417773,1992
1186418257,1992
1186418842,1992
1186419660,1992
1186420340,1992
1186738367,1992
1186742968,1992
1186746408,1992
"118682591X",1992
1186827688,1992
1186829176,1992
1186842962,1992
1186843527,1992
1186845368,1992
1193463955,1992
1203148895,1992
1205844112,1992
1233822802,1992
18316514,1993
22724699,1993
890194963,1993
910639892,1993
920152279,1993
920411983,1993
920735681,1993
920831796,1993
920899706,1993
920917437,1993
920943136,1993
921066813,1993
921103034,1993
921105584,1993
921217498,1993
921262353,1993
921274076,1993
921286317,1993
921318472,1993
921379498,1993
921379501,1993
921379528,1993
921387830,1993
921447884,1993
921451385,1993
921487843,1993
921491824,1993
921500122,1993
921500254,1993
921500297,1993
921502079,1993
921517750,1993
921538588,1993
921547161,1993
921552556,1993
921569467,1993
930002040,1993
930007859,1993
930027590,1993
930027698,1993
930064992,1993
930116550,1993
930156439,1993
930240804,1993
930260457,1993
930274628,1993
930298985,1993
930308662,1993
930324013,1993
930331133,1993
930346041,1993
930346432,1993
930350413,1993
930351657,1993
930351681,1993
930367855,1993
930377052,1993
930377826,1993
930379314,1993
930379969,1993
930388852,1993
930404238,1993
930408039,1993
930417194,1993
930426479,1993
930436733,1993
930440056,1993
930442997,1993
930457250,1993
930467116,1993
930485238,1993
930493486,1993
930493524,1993
930498402,1993
930502604,1993
930520890,1993
930523997,1993
930534522,1993
930554698,1993
930554701,1993
930563999,1993
930570324,1993
930571479,1993
930584155,1993
930584236,1993
930584848,1993
930586220,1993
930590988,1993
930598776,1993
930599055,1993
930617746,1993
930617754,1993
930617762,1993
930617789,1993
930617797,1993
930617819,1993
930617827,1993
930624998,1993
930635728,1993
930643275,1993
930643704,1993
930657896,1993
930658027,1993
930658078,1993
930658272,1993
930658418,1993
930665651,1993
930666453,1993
930669479,1993
930669533,1993
930669541,1993
930680006,1993
930687949,1993
930696964,1993
930700643,1993
930707443,1993
930714164,1993
930714342,1993
930715152,1993
930731476,1993
930731522,1993
930732243,1993
930733088,1993
930733495,1993
930739639,1993
930741919,1993
930742842,1993
930746252,1993
930746783,1993
930747216,1993
930756266,1993
930759915,1993
930761871,1993
930768205,1993
930772407,1993
930773853,1993
930784359,1993
930784618,1993
930795334,1993
930795881,1993
930797655,1993
930797671,1993
930801938,1993
930805925,1993
930809971,1993
930813669,1993
930822455,1993
930827503,1993
930829921,1993
930829964,1993
930831527,1993
930837010,1993
930837436,1993
930838246,1993
930838440,1993
930838459,1993
930838467,1993
930840089,1993
930840283,1993
930848713,1993
930851064,1993
930861868,1993
930863062,1993
930865383,1993
930866401,1993
930874463,1993
930879929,1993
930887409,1993
930896920,1993
930908244,1993
930917294,1993
930917391,1993
930917685,1993
930917707,1993
930925181,1993
930928202,1993
930928237,1993
930928377,1993
930928768,1993
930941888,1993
930946782,1993
930946901,1993
930965256,1993
930965558,1993
930970241,1993
930976037,1993
930979079,1993
930979613,1993
930987594,1993
930989120,1993
930999010,1993
931034000,1993
931034809,1993
931039940,1993
931045177,1993
931053927,1993
931060834,1993
931060869,1993
931077893,1993
931077966,1993
931081750,1993
931082498,1993
931090067,1993
931099013,1993
931105005,1993
931110289,1993
931124107,1993
931124735,1993
931146151,1993
931159873,1993
931161088,1993
931162939,1993
931164613,1993
931170990,1993
931171156,1993
931171261,1993
931178053,1993
931183936,1993
931186617,1993
931186811,1993
931187206,1993
931187230,1993
931188121,1993
931200210,1993
931202868,1993
931210941,1993
931212626,1993
931213568,1993
931215471,1993
931220157,1993
931234336,1993
931240573,1993
931242657,1993
931246784,1993
931250587,1993
931256917,1993
931257522,1993
931257530,1993
931257549,1993
931258073,1993
931262712,1993
931267374,1993
931270308,1993
931270383,1993
931272289,1993
931272653,1993
931273560,1993
931274400,1993
931276888,1993
931292298,1993
931295327,1993
931296706,1993
931299225,1993
931305799,1993
931308348,1993
931320453,1993
931321867,1993
931322235,1993
931326532,1993
931326907,1993
931333652,1993
931333881,1993
931333989,1993
931343917,1993
931344425,1993
931362148,1993
931367336,1993
931370167,1993
931370884,1993
931371740,1993
931375142,1993
931377463,1993
931379717,1993
931383897,1993
931391989,1993
931392063,1993
931392624,1993
931398770,1993
931401224,1993
931402042,1993
931404134,1993
931404193,1993
931409683,1993
931411831,1993
931413524,1993
931413737,1993
931424267,1993
931424941,1993
931425212,1993
931425441,1993
931426928,1993
931427436,1993
931444268,1993
931453151,1993
931464196,1993
931467535,1993
931475007,1993
931478049,1993
931480116,1993
931483018,1993
931486092,1993
931486440,1993
931489962,1993
931489989,1993
931490987,1993
931491738,1993
931494516,1993
931494664,1993
931498481,1993
931499305,1993
931507146,1993
931508401,1993
931508584,1993
931509483,1993
931509661,1993
931511038,1993
931518121,1993
931522803,1993
931523591,1993
931526094,1993
931536847,1993
931541247,1993
931546354,1993
931552796,1993
931553075,1993
931554365,1993
931559375,1993
931571170,1993
931576784,1993
931587522,1993
931593654,1993
931594618,1993
931595223,1993
931595975,1993
931596025,1993
931596068,1993
931597862,1993
931597889,1993
931597897,1993
931597927,1993
931597951,1993
931604400,1993
931609690,1993
931610214,1993
931612497,1993
931616158,1993
931617707,1993
931627036,1993
931628520,1993
931628857,1993
931629098,1993
931632072,1993
931635470,1993
931646081,1993
931646855,1993
931646944,1993
931647452,1993
931648289,1993
931649188,1993
931651778,1993
931658519,1993
931669316,1993
931675855,1993
931679052,1993
931686040,1993
931687616,1993
931689384,1993
931692598,1993
931706181,1993
931711878,1993
931713463,1993
931713536,1993
931728932,1993
931729181,1993
931735874,1993
931739780,1993
931758289,1993
931764262,1993
931764505,1993
931765218,1993
931765374,1993
931767474,1993
931769876,1993
931769884,1993
931773911,1993
931786533,1993
931798434,1993
931807352,1993
931807360,1993
931809916,1993
931820022,1993
931822289,1993
931824338,1993
931828074,1993
931832195,1993
931832268,1993
931841127,1993
931845025,1993
931852498,1993
931864216,1993
931866448,1993
931866464,1993
931869056,1993
931871204,1993
931871212,1993
931885825,1993
931886120,1993
931895928,1993
931895936,1993
931895944,1993
931895952,1993
931899702,1993
931906032,1993
931906040,1993
931906059,1993
931977088,1993
931983436,1993
931983444,1993
931983509,1993
931991161,1993
931992583,1993
932006000,1993
940013932,1993
"94002795X",1993
940031973,1993
940039486,1993
940043238,1993
940043483,1993
940045753,1993
940048256,1993
940048337,1993
940052601,1993
940052679,1993
940057999,1993
940068117,1993
940072653,1993
940075385,1993
940089106,1993
940094029,1993
940095491,1993
940097435,1993
940100150,1993
940100169,1993
940100177,1993
940112396,1993
940115360,1993
940115484,1993
940115565,1993
940125404,1993
"94013134X",1993
940155281,1993
"94015563X",1993
940155850,1993
940159317,1993
940175029,1993
940183781,1993
940198746,1993
940205084,1993
940205289,1993
940206374,1993
940220989,1993
940222876,1993
940232197,1993
940246325,1993
940283484,1993
"94028362X",1993
940297922,1993
"94029852X",1993
940314649,1993
940320541,1993
940320592,1993
940323761,1993
"94032430X",1993
940326000,1993
940328186,1993
940328216,1993
"94032881X",1993
940328933,1993
940329204,1993
940343231,1993
940359405,1993
940361574,1993
940364891,1993
940395991,1993
"94039605X",1993
940405156,1993
940406276,1993
940410206,1993
940413167,1993
940417006,1993
940423855,1993
940423898,1993
940427877,1993
940446413,1993
940452944,1993
940455587,1993
940468409,1993
940471302,1993
940474085,1993
940474174,1993
940522446,1993
940528983,1993
940529386,1993
940538172,1993
940566605,1993
940580055,1993
940581132,1993
940584514,1993
940588102,1993
940590891,1993
940595117,1993
940596903,1993
940603942,1993
940604566,1993
"94060941X",1993
940610353,1993
940610914,1993
940621681,1993
"94062205X",1993
940623382,1993
940625253,1993
940627183,1993
940637693,1993
"94063841X",1993
940652099,1993
940662515,1993
940662981,1993
"94067095X",1993
940677229,1993
940687259,1993
940696797,1993
940710773,1993
940736802,1993
"94073950X",1993
940741814,1993
940749688,1993
940754290,1993
"94075830X",1993
940803437,1993
940803690,1993
940803968,1993
940804050,1993
940806207,1993
940806401,1993
940809036,1993
940812762,1993
940813017,1993
940813319,1993
940835657,1993
940838850,1993
940842718,1993
"94085998X",1993
940864258,1993
940871025,1993
940875500,1993
940879220,1993
940881373,1993
"94089744X",1993
940918544,1993
940945215,1993
940947331,1993
940963329,1993
940964651,1993
940986752,1993
940993694,1993
941031411,1993
941044637,1993
941062732,1993
941062988,1993
941067238,1993
941099245,1993
941110745,1993
941116271,1993
941117189,1993
941124835,1993
941143988,1993
941156338,1993
941189864,1993
941202291,1993
941206084,1993
941209814,1993
941235920,1993
941238288,1993
941247473,1993
"94125626X",1993
941302458,1993
941310450,1993
941325814,1993
941325903,1993
941352021,1993
941352498,1993
941353516,1993
941424472,1993
941481875,1993
941495981,1993
941497097,1993
941520420,1993
941531511,1993
941538575,1993
"94163454X",1993
"94173580X",1993
"94174163X",1993
941741974,1993
941770486,1993
941840123,1993
941841413,1993
941854736,1993
941864634,1993
"94188354X",1993
"94188385X",1993
941905705,1993
941960587,1993
941980162,1993
942000153,1993
942000536,1993
942038363,1993
942038479,1993
"94204035X",1993
942040589,1993
942094387,1993
942113233,1993
942170814,1993
942183851,1993
942200772,1993
942202031,1993
942202554,1993
942215036,1993
942224353,1993
942248813,1993
942251709,1993
942342208,1993
942445783,1993
"94257947X",1993
942599861,1993
942668936,1993
942716868,1993
942767578,1993
942812697,1993
942826418,1993
942858859,1993
942866088,1993
943007046,1993
943024099,1993
943037638,1993
"94310484X",1993
"94310713X",1993
"94317029X",1993
943283442,1993
943312868,1993
943351898,1993
943391806,1993
943392403,1993
943397952,1993
943480965,1993
943512077,1993
943571081,1993
943593050,1993
943618789,1993
943744318,1993
943748852,1993
943786053,1993
943786835,1993
943794722,1993
943813204,1993
943875641,1993
944043615,1993
"94404591X",1993
944054811,1993
944097367,1993
944209467,1993
944235727,1993
944317499,1993
944317502,1993
944337538,1993
944451330,1993
944597874,1993
944603971,1993
"94464869X",1993
944659772,1993
944744265,1993
944760937,1993
944783864,1993
944799116,1993
944819605,1993
944832024,1993
944892736,1993
"94525461X",1993
945333080,1993
945345518,1993
945434456,1993
945568673,1993
"94564681X",1993
945660243,1993
945756461,1993
945804784,1993
945813562,1993
"94589712X",1993
"94598460X",1993
945989490,1993
946020698,1993
946057605,1993
946146969,1993
946277397,1993
946289816,1993
946302960,1993
946321183,1993
946324468,1993
946337640,1993
946344442,1993
946372799,1993
946384762,1993
946654824,1993
946705194,1993
946728984,1993
946729131,1993
946729824,1993
946969205,1993
"94699644X",1993
947040404,1993
947127445,1993
947132643,1993
947145508,1993
"94716409X",1993
947263411,1993
947309160,1993
947358455,1993
"94735896X",1993
947388036,1993
947388621,1993
947478078,1993
947478345,1993
947514058,1993
947514392,1993
947627804,1993
947673555,1993
947716009,1993
947832602,1993
947835598,1993
947928936,1993
948095342,1993
948386584,1993
948499389,1993
948695455,1993
948765402,1993
948818662,1993
"94885989X",1993
948997915,1993
949199877,1993
949267481,1993
949327603,1993
949441295,1993
949546372,1993
949586935,1993
949605379,1993
950310247,1993
"95035709X",1993
950459038,1993
950466115,1993
"95059699X",1993
950597341,1993
950710237,1993
951001507,1993
951001825,1993
951017748,1993
951017756,1993
951128949,1993
951383639,1993
952042088,1993
952290928,1993
952618834,1993
952619075,1993
952642999,1993
952892774,1993
952896117,1993
953006476,1993
953061019,1993
953290891,1993
953548457,1993
953957799,1993
954434870,1993
954613198,1993
954738756,1993
955262623,1993
955556481,1993
957079869,1993
958027250,1993
958716420,1993
"95871651X",1993
958754268,1993
959529179,1993
959749489,1993
961515570,1993
"96425154X",1993
964251574,1993
964907577,1993
965062228,1993
966337859,1993
967473691,1993
969491158,1993
970062818,1993
970143311,1993
970968248,1993
973651326,1993
977270238,1993
978370945,1993
978959922,1993
978998103,1993
979008905,1993
979063957,1993
979216451,1993
979219256,1993
979272661,1993
979272726,1993
979294061,1993
980106737,1993
980915481,1993
981003036,1993
981308872,1993
981312497,1993
982027125,1993
983394768,1993
984100881,1993
"98486783X",1993
984997474,1993
985615826,1993
986489093,1993
988170035,1993
988874458,1993
991986202,1993
992708699,1993
992880769,1993
993060064,1993
993092551,1993
993093728,1993
993193781,1993
"99322007X",1993
993221254,1993
993249671,1993
993249698,1993
993334946,1993
993343600,1993
993381022,1993
993400108,1993
"99341074X",1993
993438164,1993
"99345724X",1993
993491588,1993
993514049,1993
993548016,1993
993611729,1993
993642802,1993
993666795,1993
993669352,1993
993706932,1993
993715877,1993
993718698,1993
993727905,1993
993777910,1993
993784402,1993
993806724,1993
994316224,1993
994338805,1993
995991537,1993
996185186,1993
996187529,1993
997307846,1993
1001967976,1993
1002989108,1993
1003307329,1993
1009432753,1993
1016794282,1993
1016794932,1993
1019185430,1993
1019272481,1993
"102116688X",1993
1023095416,1993
1023109972,1993
1023110156,1993
1023503557,1993
1030689539,1993
1030690529,1993
1037710223,1993
1038828031,1993
1045251836,1993
1046349422,1993
1046701053,1993
1049198603,1993
1059318156,1993
1066280711,1993
1066449465,1993
1066449589,1993
1066449643,1993
1066450625,1993
1066451168,1993
1066451516,1993
1066452628,1993
1066452954,1993
1066452989,1993
1066453004,1993
1066453152,1993
1066453330,1993
1066454663,1993
1066454744,1993
1066455007,1993
1066455031,1993
1066455325,1993
"106645535X",1993
1066455376,1993
1066455384,1993
1066455392,1993
1066455457,1993
1066455562,1993
1066455767,1993
1066455929,1993
1066456232,1993
1066456550,1993
1066456631,1993
1066456666,1993
1066456763,1993
1066456771,1993
1066457034,1993
1066457131,1993
1066457239,1993
1066457247,1993
1066458006,1993
1066458855,1993
1066459452,1993
1066459703,1993
1066460000,1993
1066460043,1993
1066460078,1993
1066461015,1993
1066461570,1993
"106646197X",1993
1066461988,1993
1066462100,1993
1066462186,1993
1066462364,1993
1066462453,1993
1066462496,1993
"106646264X",1993
1066463018,1993
1066463751,1993
1066463921,1993
1066463972,1993
1066463999,1993
1066464243,1993
1066464677,1993
1066464804,1993
1066464960,1993
1066466505,1993
1066466637,1993
1066466882,1993
1066467013,1993
1066467072,1993
1066467757,1993
1066467927,1993
1066468060,1993
1066468516,1993
1066468753,1993
1066468818,1993
1066469032,1993
1066469431,1993
1066469644,1993
1066469652,1993
1066469830,1993
1066469849,1993
1066469970,1993
1066469997,1993
1066471894,1993
1066471991,1993
1066472319,1993
1066476802,1993
1066477809,1993
1066478457,1993
1066478562,1993
1066478740,1993
1066478961,1993
"106647897X",1993
1066479259,1993
1066480079,1993
1066480419,1993
1066480893,1993
1066481067,1993
1066481776,1993
1066481792,1993
1066481962,1993
1066482454,1993
1066482497,1993
1066482519,1993
1066482578,1993
1066482950,1993
1066482985,1993
1066483345,1993
1066483477,1993
1066483531,1993
1066483728,1993
"106648399X",1993
1066484058,1993
1066484481,1993
"106648466X",1993
1066484988,1993
1066485100,1993
1066485135,1993
1066485143,1993
1066485186,1993
1066485194,1993
1066485224,1993
1066485259,1993
1066485356,1993
1066485437,1993
1066485461,1993
"106648550X",1993
1066485860,1993
1066486255,1993
1066486352,1993
1066486476,1993
1066486573,1993
1066486611,1993
1066486743,1993
1066486824,1993
1066486883,1993
1066486905,1993
1066486913,1993
"106648693X",1993
1066486948,1993
1066486964,1993
1066487022,1993
1066487049,1993
1066487057,1993
1066487081,1993
1066487103,1993
1066487162,1993
1066487243,1993
1066487332,1993
1066487391,1993
1066487499,1993
1066487758,1993
1066487774,1993
1066487782,1993
1066487847,1993
1066487855,1993
"106648791X",1993
1066488126,1993
1066488231,1993
1066488916,1993
1066489483,1993
1066489637,1993
1066489645,1993
1066489688,1993
"106648970X",1993
1066489831,1993
"106648984X",1993
1066489866,1993
1066489882,1993
1066490058,1993
"106666479X",1993
1066664811,1993
1066665117,1993
"106666515X",1993
1066665184,1993
1066665273,1993
1066665435,1993
1066665575,1993
1066665605,1993
1066665648,1993
1066665729,1993
1066665877,1993
1066665885,1993
1066665931,1993
1066666075,1993
1066666121,1993
1066666156,1993
1066666180,1993
"106666630X",1993
1066666504,1993
1066666555,1993
1066666792,1993
1066666881,1993
"106666689X",1993
1066667004,1993
1066667101,1993
1066667292,1993
1066667314,1993
1066667489,1993
1066667497,1993
1066667977,1993
"106666806X",1993
1066668108,1993
1066668388,1993
"106666854X",1993
1066668620,1993
1066668647,1993
1066668671,1993
