id;ort;count;location;lat;lon
935;Kremsier;2;Kroměříž, okres Kroměříž, Zlínský kraj, Střední Morava, Česko;49.2984191;17.3929804
936;Köln-Mülheim;2;Köln-Mülheim, Gleis 4 + 5, Steinkopfstraße, Mülheim, Köln, Nordrhein-Westfalen, 51065, Deutschland;50.9581466;7.0135261
937;Sisak;2;Sisak, Grad Sisak, Sisačko-moslavačka županija, Hrvatska;45.488809;16.3754052
938;Koronowo;2;Koronowo, gmina Koronowo, powiat bydgoski, województwo kujawsko-pomorskie, Polska;53.3140636;17.9369813
939;Braunau;2;Braunau am Inn, Bezirk Braunau am Inn, Oberösterreich, 5280, Österreich;48.253136;13.039506
940;Kolin;2;Kolín, okres Kolín, Střední Čechy, Česko;50.0288894;15.2011571
941;Sonderburg;2;Sønderborg, Sønderborg Kommune, Region Syddanmark, 6400, Danmark;54.9089186;9.7897999
942;Spaichingen;2;Spaichingen, Verwaltungsgemeinschaft Spaichingen, Landkreis Tuttlingen, Baden-Württemberg, 78549, Deutschland;48.0730713;8.7391941
943;Spišská Nová Ves;2;Spišská Nová Ves, okres Spišská Nová Ves, Košický kraj, Východné Slovensko, Slovensko;48.9435344;20.562964
944;Liebau;2;Liepāja, Kurzeme, Latvija;56.5048435;21.0070903
945;Kyritz;2;Kyritz, Ostprignitz-Ruppin, Brandenburg, 16866, Deutschland;52.9430648;12.3966896
946;Linz-Urfahr;2;Linz Urfahr, Kaarstraße, Alt-Urfahr, Urfahr, Linz, Oberösterreich, 4040, Österreich;48.3119791;14.2796016
947;Wolgast;2;Wolgast, Am Peenestrom, Vorpommern-Greifswald, Mecklenburg-Vorpommern, 17438, Deutschland;54.0536473;13.7757809
948;Schlüchtern;2;Schlüchtern, Main-Kinzig-Kreis, Hessen, 36381, Deutschland;50.3485112;9.5253904
949;Bernstadt;2;Bernstadt, GVV Langenau, Alb-Donau-Kreis, Baden-Württemberg, 89182, Deutschland;48.4986058;10.0246274
950;Biała;2;Белый, городское поселение Белый, Бельский район, Тверская область, Центральный федеральный округ, 172530, Россия;55.833073;32.939487
951;Schlettstadt;2;Sélestat, Sélestat-Erstein, Bas-Rhin, Grand Est, France métropolitaine, 67600, France;48.2594396;7.454217
952;Bruck an der Leitha;1;Gemeinde Bruck an der Leitha, Bezirk Bruck an der Leitha, Niederösterreich, 2460, Österreich;48.030394799999996;16.75801830741043
953;Chamonix-Mont-Blanc;1;Chamonix-Mont-Blanc, Bonneville, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74400, France;45.9246705;6.8727506
954;Ducherow;1;Ducherow, Anklam-Land, Vorpommern-Greifswald, Mecklenburg-Vorpommern, 17398, Deutschland;53.7646667;13.7848469
955;Apenrade;1;Aabenraa, Aabenraa Kommune, Region Syddanmark, 6200, Danmark;55.0446228;9.4209667
956;Zug;1;Zug, Schweiz/Suisse/Svizzera/Svizra;47.1486137;8.5539378
957;Borbeck;1;Borbeck, Alt-Oberhausen, Oberhausen, Nordrhein-Westfalen, 45357, Deutschland;51.4907744;6.9110935
958;Bordeaux;1;Bordeaux, Nouvelle-Aquitaine, France métropolitaine, France;44.841225;-0.5800364
959;Boizenburg/Elbe;1;Boizenburg/Elbe, Ludwigslust-Parchim, Mecklenburg-Vorpommern, 19258, Deutschland;53.375079;10.7232364
960;Wittlich;1;Wittlich, Landkreis Bernkastel-Wittlich, Rheinland-Pfalz, 54516, Deutschland;49.9850353;6.88844
961;Ancona;1;Ancona, Marche, Italia;43.480120400000004;13.218790609151764
962;Duisburg-Ruhrort;1;Duisburg-Ruhrort, Friedrich-Ebert-Straße, Ruhrort, Homberg/Ruhrort/Baerl, Duisburg, Nordrhein-Westfalen, 47119, Deutschland;51.4572505;6.7359687
963;Zürich-Neumünster;1;Neumünster, 10, Hammerstrasse, Weinegg, Riesbach, Zürich, Bezirk Zürich, Zürich, 8008, Schweiz/Suisse/Svizzera/Svizra;47.3596206;8.5585046
964;Dülken;1;Dülken, Viersen, Kreis Viersen, Nordrhein-Westfalen, 41751, Deutschland;51.2515622;6.3348434
965;Dülmen;1;Dülmen, Kreis Coesfeld, Nordrhein-Westfalen, 48249, Deutschland;51.8283677;7.2791406
966;Berlin-Dahlem;1;Berlin-Dahlem, Albrecht-Thaer-Weg, Dahlem, Steglitz-Zehlendorf, Berlin, 14195, Deutschland;52.4662332;13.2982478
967;Wongrowitz;1;Wągrowiec, gmina Wągrowiec, powiat wągrowiecki, województwo wielkopolskie, 62-100, Polska;52.81220655;17.201913487483125
968;Arendsee (Altmark);1;Arendsee (Altmark), Altmarkkreis Salzwedel, Sachsen-Anhalt, 39619, Deutschland;52.83863315;11.397528628077042
969;Dresden-Plauen;1;Dresden-Plauen, S-Bahnhof Plauen, Plauen, Dresden, Sachsen, 01187, Deutschland;51.0296216;13.7031788
970;Wien-Hernals;1;Wien Hernals, Heigerleinstraße, Frauenfeld, KG Dornbach, Hernals, Wien, 1170, Österreich;48.2232527;16.3148455
971;Aue-Bad Schlema- Aue;1;Aue, Aue-Bad Schlema, Erzgebirgskreis, Sachsen, 08280, Deutschland;50.586993;12.6992687
972;Blumenau;1;Blumenau, Região Geográfica Imediata de Blumenau, Região Geográfica Intermediária de Blumenau, Santa Catarina, Região Sul, Brasil;-26.9195567;-49.0658025
973;Waldsassen;1;Waldsassen, Landkreis Tirschenreuth, Bayern, 95652, Deutschland;50.0053222;12.3041123
974;Attendorn;1;Attendorn, Kreis Olpe, Nordrhein-Westfalen, 57439, Deutschland;51.1250541;7.9010992
975;Astrachan;1;Астрахань, городской округ Астрахань, Астраханская область, Южный федеральный округ, 414000, Россия;46.3498308;48.0326203
976;Assen;1;Assen, Drenthe, Nederland;52.99037165;6.553377770642328
977;Berne;1;Bern, Verwaltungskreis Bern-Mittelland, Verwaltungsregion Bern-Mittelland, Bern/Berne, Schweiz/Suisse/Svizzera/Svizra;46.9482713;7.4514512
978;Zoppot;1;Sopot, województwo pomorskie, Polska;54.44190905;18.54309444570447
979;Waidhofen an der Thaya;1;Gemeinde Waidhofen an der Thaya, Bezirk Waidhofen an der Thaya, Niederösterreich, 3830, Österreich;48.8146165;15.284518
980;Artern;1;Artern, Kyffhäuserkreis, Thüringen, 06556, Deutschland;51.3627798;11.2935249
981;Bergisch Gladbach- Bensberg;1;Bergisch Gladbach-Bensberg, A 4, Steinhaus, Moitzfeld, Bergisch Gladbach, Rheinisch-Bergischer Kreis, Nordrhein-Westfalen, 51429, Deutschland;50.9570903;7.1833936
982;Zörbig;1;Zörbig, Anhalt-Bitterfeld, Sachsen-Anhalt, 06780, Deutschland;51.6291126;12.1175042
983;Bockenheim;1;Bockenheim, Innenstadt 2, Frankfurt am Main, Hessen, Deutschland;50.1233115;8.6460563
984;Wrzeszcz;1;Gdańsk Wrzeszcz, Romana Dmowskiego, Strzyża Dolna, Wrzeszcz Górny, Gdańsk, województwo pomorskie, 80-243, Polska;54.3817696;18.6055111
985;Wachenheim an der Weinstraße;1;Wachenheim an der Weinstraße, Landkreis Bad Dürkheim, Rheinland-Pfalz, 67157, Deutschland;49.42960195;8.14221059297832
986;Zürich-Oerlikon;1;Zürich Oerlikon, 369, Hofwiesenstrasse, Oerlikon, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra;47.4114986;8.5441507
987;Wyborg;1;город Выборг, Выборгский район, Ленинградская область, Северо-Западный федеральный округ, Россия;60.709217;28.744051
988;Brotterode;1;Brotterode, Brotterode-Trusetal, Landkreis Schmalkalden-Meiningen, Thüringen, 98596, Deutschland;50.8256742;10.442226
989;Adorf/Vogtl.;1;Adorf (Vogtl), Bahnhofstraße, Adorf/Vogtland, Vogtlandkreis, Sachsen, 08626, Deutschland;50.3238585;12.2609582
990;Alsfeld;1;Alsfeld, Vogelsbergkreis, Hessen, 36304, Deutschland;50.7523545;9.268355
991;Allentown, Pa.;1;Allentown, Lehigh County, Pennsylvania, United States;40.6022059;-75.4712794
992;Aichach;1;Aichach, Landkreis Aichach-Friedberg, Bayern, 86551, Deutschland;48.4585555;11.1283627
993;Eibenstock;1;Eibenstock, Erzgebirgskreis, Sachsen, 08309, Deutschland;50.47258105;12.588258899456243
994;Cetinje;1;Cetinje, Prijestolnica Cetinje, Crna Gora / Црна Гора;42.389633;18.9246085
995;Ahlen;1;Ahlen, Kreis Warendorf, Nordrhein-Westfalen, Deutschland;51.7627633;7.8909086
996;Viechtach;1;Viechtach, Landkreis Regen, Bayern, 94234, Deutschland;49.0800743;12.8862723
997;Achern;1;Achern, Verwaltungsgemeinschaft Achern, Ortenaukreis, Baden-Württemberg, 77855, Deutschland;48.6300161;8.0735581
998;Altdöbern;1;Altdöbern, Oberspreewald-Lausitz, Brandenburg, 03229, Deutschland;51.6511561;14.0342532
999;Ventspils;1;Ventspils, Kurzeme, Latvija;57.3903918;21.5635991
1000;Berlin-Treptow;1;Vitanas Seniorencentrum, 4-14, Parrisiusstraße, Dammvorstadt, Köpenick, Treptow-Köpenick, Berlin, 12555, Deutschland;52.4567544;13.579214789909031
1001;Brieg;1;Briec, Quimper, Finistère, Bretagne, France métropolitaine, 29510, France;48.1019452;-3.999718
1002;Willisau;1;Willisau, Luzern, 6130, Schweiz/Suisse/Svizzera/Svizra;47.1215184;7.99659
1003;Bregenz;1;Stadt Bregenz, Bezirk Bregenz, Vorarlberg, Österreich;47.5025779;9.7472924
1004;Bremervörde;1;Bremervörde, Landkreis Rotenburg (Wümme), Niedersachsen, 27432, Deutschland;53.4850249;9.1362085
1005;Breklum;1;Breklum, Mittleres Nordfriesland, Nordfriesland, Schleswig-Holstein, 25821, Deutschland;54.605797;8.9821282
1006;Berlin-Tempelhof;1;Berlin-Tempelhof, Boelckestraße, Güterbahnhof Tempelhof, Tempelhof, Tempelhof-Schöneberg, Berlin, 12103, Deutschland;52.4711794;13.3774625
1007;Edinburgh;1;City of Edinburgh, Scotland, United Kingdom;55.9533456;-3.1883749
1008;Dorsten;1;Dorsten, Kreis Recklinghausen, Nordrhein-Westfalen, Deutschland;51.6604071;6.9647431
1009;Cham;1;Cham, Landkreis Cham, Bayern, 93413, Deutschland;49.2178194;12.6663832
1010;Altstätten;1;Altstätten, Wahlkreis Rheintal, Sankt Gallen, Schweiz/Suisse/Svizzera/Svizra;47.3783471;9.5412765
1011;Altona-Ottensen;1;Ottensen, Altona, Hamburg, Deutschland;53.5550658;9.9198188
1012;Düsseldorf-Oberkassel;1;Oberkassel, Stadtbezirk 4, Düsseldorf, Nordrhein-Westfalen, 40545, Deutschland;51.2295816;6.7554498
1013;Dvinsk;1;Двинск, Тарангульский сельский округ, Есильский район, Северо-Казахстанская область, Қазақстан;54.145901;68.403328
1014;Zwettl-Niederösterreich;1;Zwettl, Bezirk Zwettl, Niederösterreich, 3910, Österreich;48.6196156;15.0601913
1015;Wittenberge;1;Wittenberge, Prignitz, Brandenburg, 19322, Deutschland;52.9983723;11.7507204
1016;Ebersbach;1;Ebersbach, Meißen, Sachsen, 01561, Deutschland;51.2394975;13.6611979
1017;Zwittau;1;Svitavy, okres Svitavy, Pardubický kraj, Severovýchod, Česko;49.7562053;16.4688995
1018;Edenkoben;1;Edenkoben, Landkreis Südliche Weinstraße, Rheinland-Pfalz, 67480, Deutschland;49.282236;8.1284357
1019;Ebingen;1;Ebingen, Albstadt, Gemeindeverwaltungsverband Albstadt, Zollernalbkreis, Baden-Württemberg, 72458, Deutschland;48.2123702;9.0271181
1020;Brakel;1;Brakel, Kreis Höxter, Nordrhein-Westfalen, 33034, Deutschland;51.7168889;9.1841762
1021;Eckartsberga;1;Eckartsberga, An der Finne, Burgenlandkreis, Sachsen-Anhalt, 06648, Deutschland;51.1231891;11.5604073
1022;Eckernförde;1;Eckernförde, Rendsburg-Eckernförde, Schleswig-Holstein, 24340, Deutschland;54.4716456;9.8374947
1023;Winterberg;1;Winterberg, Hochsauerlandkreis, Nordrhein-Westfalen, 59955, Deutschland;51.1930723;8.5338466
1024;Berlin-Moabit;1;Berlin-Moabit, Erna-Samuel-Straße, Moabit, Mitte, Berlin, 10551, Deutschland;52.5346789;13.3344781
1025;Berlin-Neukölln;1;Berlin-Neukölln, Berlin, Deutschland;52.4454318;13.44345982737298
1026;Vukovar;1;Vukovar, Grad Vukovar, Vukovarsko-srijemska županija, 32000, Hrvatska;45.3444116;19.0023817
1027;Berum;1;Berum, Biu, Borno, Nigeria;10.7053;11.8993
1028;Berezhany;1;Бережани, Бережанська міська громада, Тернопільський район, Тернопільська область, Україна;49.4450296;24.938854
1029;Wädenswil;1;Wädenswil, Bezirk Horgen, Zürich, 8820, Schweiz/Suisse/Svizzera/Svizra;47.2278988;8.6701365
1030;Wehlau;1;Знаменск, Гвардейский городской округ, Калининградская область, Северо-Западный федеральный округ, 238200, Россия;54.6155775;21.227367
1031;Beerfelden;1;Beerfelden, Gammelsbach, Oberzent, Odenwaldkreis, Baden-Württemberg, 64760, Deutschland;49.5566247;8.952778747669921
1032;Békéscsaba;1;Békéscsaba, Békéscsabai járás, Békés megye, Dél-Alföld, Alföld és Észak, Magyarország;46.6798003;21.0985425
1033;Beeskow;1;Beeskow, Oder-Spree, Brandenburg, Deutschland;52.1721569;14.2471058
1034;Bückeburg;1;Bückeburg, Landkreis Schaumburg, Niedersachsen, 31675, Deutschland;52.2611037;9.0488959
1035;Bad Ragaz;1;Bad Ragaz, Wahlkreis Sarganserland, Sankt Gallen, 7310, Schweiz/Suisse/Svizzera/Svizra;47.0025282;9.5016438
1036;Weener;1;Weener, Landkreis Leer, Niedersachsen, 26826, Deutschland;53.1645939;7.3536239
1037;Bielefeld-Bethel;1;Bethel, Gadderbaum, Bielefeld, Nordrhein-Westfalen, 33617, Deutschland;52.006976;8.5252971
1038;Zaandam;1;Zaandam, Zaanstad, Noord-Holland, Nederland;52.4424926;4.8298607
1039;Butschatsch;1;Бучач, Бучацька міська громада, Чортківський район, Тернопільська область, 48400-48405, Україна;49.0630503;25.389969
1040;Bad Neustadt a. d. Saale;1;Bad Neustadt an der Saale, Landkreis Rhön-Grabfeld, Bayern, Deutschland;50.322637;10.2164873
1041;Wałcz;1;Wałcz, gmina Wałcz, powiat wałecki, województwo zachodniopomorskie, 78-600, Polska;53.27285375;16.476817657727903
1042;Bielefeld-Gadderbaum;1;Gadderbaum, Bielefeld, Nordrhein-Westfalen, 33617, Deutschland;52.0031035;8.5216345
1043;Wasserburg a. Inn;1;Wasserburg am Inn, Landkreis Rosenheim, Bayern, 83512, Deutschland;48.0615171;12.220026
1044;Daaden;1;Daaden, Daaden-Herdorf, Landkreis Altenkirchen, Rheinland-Pfalz, Deutschland;50.7391746;7.96766
1045;Bad Münstereifel;1;Bad Münstereifel, Kreis Euskirchen, Nordrhein-Westfalen, 53902, Deutschland;50.5545674;6.7636511
1046;Bad Sobernheim;1;Bad Sobernheim, Nahe-Glan, Landkreis Bad Kreuznach, Rheinland-Pfalz, 55566, Deutschland;49.7843963;7.6520457
1047;Wilkau;1;Wilków, gmina Biała, powiat prudnicki, województwo opolskie, 48-210, Polska;50.3780645;17.765594
1048;Bärenstein;1;Bärenstein, Erzgebirgskreis, Sachsen, Deutschland;50.498968;13.0282091
1049;Bühl (Baden);1;Bühl (Baden), Güterstraße, Kappelwindeck, Bühl, Vereinbarte Verwaltungsgemeinschaft Bühl, Landkreis Rastatt, Baden-Württemberg, 77815, Deutschland;48.6965319;8.1293766
1050;Bystrzyca Kłodzka;1;Bystrzyca Kłodzka, gmina Bystrzyca Kłodzka, powiat kłodzki, województwo dolnośląskie, 57-500, Polska;50.2968684;16.652017
1051;Bützow;1;Bützow, Bützow-Land, Landkreis Rostock, Mecklenburg-Vorpommern, Deutschland;53.8500047;11.9832952
1052;Wyk auf Föhr;1;Wyk auf Föhr, Föhr-Amrum, Nordfriesland, Schleswig-Holstein, Deutschland;54.6892888;8.5561518
1053;Cleveland, Ohio;1;Cleveland, Cuyahoga County, Ohio, United States;41.5051613;-81.6934446
1054;Cloppenburg;1;Cloppenburg, Landkreis Cloppenburg, Niedersachsen, 49661, Deutschland;52.8461339;8.0438783
1055;Barmbek;1;Barmbek, Krüsistraße, Barmbek-Nord, Hamburg-Nord, Hamburg, 22305, Deutschland;53.5873864;10.0449416
1056;Bant;1;Bant, Bhadrak, Odisha, India;21.10284835;86.34425428777675
1057;Xanten;1;Xanten, Kreis Wesel, Nordrhein-Westfalen, 46509, Deutschland;51.661519;6.4543203
1058;Bytów;1;Bytów, gmina Bytów, powiat bytowski, województwo pomorskie, Polska;54.168855;17.4922953
1059;Bad Windsheim;1;Bad Windsheim, Landkreis Neustadt an der Aisch-Bad Windsheim, Bayern, 91438, Deutschland;49.5020006;10.4175301
1060;Biedenkopf;1;Biedenkopf, Landkreis Marburg-Biedenkopf, Hessen, 35216, Deutschland;50.9158122;8.5270214
1061;Bad Wildungen;1;Bad Wildungen, Landkreis Waldeck-Frankenberg, Hessen, 34537, Deutschland;51.1202493;9.1252933
1062;Bad Wildbad;1;Bad Wildbad, Verwaltungsgemeinschaft Bad Wildbad, Landkreis Calw, Baden-Württemberg, 75323, Deutschland;48.7502439;8.550301
1063;Béziers;1;Béziers, Hérault, Occitanie, France métropolitaine, 34500, France;43.3426562;3.2131307
1064;Wendorf;1;Wendorf, Niepars, Vorpommern-Rügen, Mecklenburg-Vorpommern, Deutschland;54.2506148;13.0723757
1065;Wartenburg;1;Wartenberg, Lichtenberg, Berlin, 13059, Deutschland;52.5753945;13.5175821
1066;Bingen am Rhein;1;Bingen am Rhein, Landkreis Mainz-Bingen, Rheinland-Pfalz, 55411, Deutschland;49.9667;7.9
1067;Weilheim i. OB.;1;Weilheim in Oberbayern, Landkreis Weilheim-Schongau, Bayern, 82362, Deutschland;47.8395072;11.1416355
1068;Wangen im Allgäu;1;Wangen im Allgäu, Verwaltungsgemeinschaft Wangen im Allgäu, Landkreis Ravensburg, Baden-Württemberg, 88239, Deutschland;47.6856552;9.8342247
1069;Werdohl;1;Werdohl, Märkischer Kreis, Nordrhein-Westfalen, 58791, Deutschland;51.257732;7.7642148
1070;Wannsee;1;Wannsee, Steglitz-Zehlendorf, Berlin, 14109, Deutschland;52.4211482;13.1589374
1071;Wolpertswende-Mochenwangen;1;Wolpertswende, Verwaltungsverband Fronreute-Wolpertswende, Landkreis Ravensburg, Baden-Württemberg, 88284, Deutschland;47.8760016;9.6359092
1072;Bad Doberan;1;Bad Doberan, Landkreis Rostock, Mecklenburg-Vorpommern, 18209, Deutschland;54.105858;11.9026057
1073;Dieppe;1;Dieppe, Seine-Maritime, Normandie, France métropolitaine, 76200, France;49.9246182;1.0791444
1074;Dierdorf;1;Dierdorf, Landkreis Neuwied, Rheinland-Pfalz, 56269, Deutschland;50.5478886;7.6564407
1075;Diez;1;Diez, Rhein-Lahn-Kreis, Rheinland-Pfalz, 65582, Deutschland;50.3694175;8.0174521
1076;Waldshut;1;Waldshut, Waldshut-Tiengen, Verwaltungsgemeinschaft Waldshut-Tiengen, Landkreis Waldshut, Baden-Württemberg, 79761, Deutschland;47.6246179;8.2120605
1077;Bad Liebenwerda;1;Bad Liebenwerda, Liebenwerda, Elbe-Elster, Brandenburg, 04924, Deutschland;51.5158115;13.39272
1078;Dinkelsbühl;1;Dinkelsbühl, Landkreis Ansbach, Bayern, 91550, Deutschland;49.0692306;10.3223475
1079;Bad Blankenburg;1;Bad Blankenburg, Landkreis Saalfeld-Rudolstadt, Thüringen, 07422, Deutschland;50.6829946;11.2726327
1080;Donauwörth;1;Donauwörth, Landkreis Donau-Ries, Bayern, 86609, Deutschland;48.7180364;10.7807299
1081;Aurillac;1;Aurillac, Cantal, Auvergne-Rhône-Alpes, France métropolitaine, 15000, France;44.9285441;2.4433101
1082;Bílina;1;Bílina, okres Teplice, Ústecký kraj, Severozápad, Česko;50.5484048;13.7747641
1083;Augustenborg;1;Augustenborg, Sønderborg Kommune, Region Syddanmark, Danmark;54.95098855;9.879848068506133
1084;Blankenberg;1;Blâmont, Lunéville, Meurthe-et-Moselle, Grand Est, France métropolitaine, 54450, France;48.5912734;6.8435322
1085;Zell (Mosel);1;Zell (Mosel), Landkreis Cochem-Zell, Rheinland-Pfalz, 56856, Deutschland;50.0275681;7.1813233
1086;Werden;1;Werden, Stadtbezirk IX, Essen, Nordrhein-Westfalen, Deutschland;51.38853655;6.999544096512574
1087;Bad Frankenhausen (Kyffhäuser);1;Bad Frankenhausen/Kyffhäuser, Kyffhäuserland, Kyffhäuserkreis, Thüringen, 99707, Deutschland;51.3560142;11.1005235
1088;Bischheim;1;Bischheim, Strasbourg, Bas-Rhin, Grand Est, France métropolitaine, 67800, France;48.6148396;7.7523716
1089;Warnow;1;Warnow, Bützow-Land, Landkreis Rostock, Mecklenburg-Vorpommern, Deutschland;53.7852296;11.8820169
1090;Cambrai;1;Cambrai, Nord, Hauts-de-France, France métropolitaine, 59400, France;50.1759602;3.2356613
1091;Bingen-Bingerbrück;1;Bingen (Rhein) Hauptbahnhof, Am Rupertsberg, Bingerbrück, Bingenerbrück, Bingen am Rhein, Landkreis Mainz-Bingen, Rheinland-Pfalz, 55411, Deutschland;49.9688103;7.8834854
1092;Bad Lauterberg im Harz;1;Bad Lauterberg im Harz, Landkreis Göttingen, Niedersachsen, 37431, Deutschland;51.6313633;10.4706667
1093;Burg auf Fehmarn;1;Burg auf Fehmarn, Fehmarn, Ostholstein, Schleswig-Holstein, 23769, Deutschland;54.4404862;11.199611
1094;Deezbüll Burg;1;Deezbüll Burg, Niebüll, Südtondern, Nordfriesland, Schleswig-Holstein, 25899, Deutschland;54.7754533;8.8149859
1095;Benrath;1;Benrath, Stadtbezirk 9, Düsseldorf, Nordrhein-Westfalen, 40597, Deutschland;51.163479;6.8727345
1096;Weißenburg;1;Wissembourg, Haguenau-Wissembourg, Bas-Rhin, Grand Est, France métropolitaine, 67160, France;49.0365935;7.9445109
1097;Berchtesgaden;1;Berchtesgaden, Landkreis Berchtesgadener Land, Bayern, Deutschland;47.63108;13.0021634
1098;Binningen;1;Binningen, Bezirk Arlesheim, Basel-Landschaft, 4102, Schweiz/Suisse/Svizzera/Svizra;47.53656;7.570077
1099;Birmingham;1;Birmingham, West Midlands Combined Authority, West Midlands, England, United Kingdom;52.4796992;-1.9026911
1100;Zarów;1;Żary, powiat żarski, województwo lubuskie, Polska;51.6385162;15.1422487
1101;Bad Harzburg;1;Bad Harzburg (Innenstadt), Bad Harzburg, Landkreis Goslar, Niedersachsen, Deutschland;51.8802577;10.5642634
1102;Birnbaum;1;Hrušky, okres Vyškov, Jihomoravský kraj, Jihovýchod, Česko;49.1292013;16.833477
1103;Bad Gastein;1;Bad Gastein, Bezirk St. Johann im Pongau, Salzburg, 5640, Österreich;47.1144954;13.1352653
1104;Berlin-Zehlendorf;1;S Zehlendorf, Teltower Damm, Zehlendorf, Steglitz-Zehlendorf, Berlin, 14169, Deutschland;52.4310735;13.2585888
1105;Preetz;1;Preetz, Plön, Schleswig-Holstein, 24211, Deutschland;54.2359233;10.2818352
1106;Elgava;1;;;
1107;Marienberg;1;Malbork, gmina Malbork, powiat malborski, województwo pomorskie, 82-200, Polska;54.0287383;19.039396385383558
1108;Mansfeld;1;Mansfeld, Mansfeld-Südharz, Sachsen-Anhalt, 06343, Deutschland;51.5929057;11.4529104
1109;Sankt Johann im Pongau;1;Sankt Johann im Pongau, Bezirk St. Johann im Pongau, Salzburg, 5600, Österreich;47.3475782;13.2026049
1110;Malchin;1;Malchin, Malchin am Kummerower See, Mecklenburgische Seenplatte, Mecklenburg-Vorpommern, 17139, Deutschland;53.7382631;12.7644198
1111;Makó;1;Makó, Makói járás, Csongrád-Csanád megye, Dél-Alföld, Alföld és Észak, Magyarország;46.2150438;20.4751022
1112;Santiago de Chile;1;Santiago, Provincia de Santiago, Región Metropolitana de Santiago, Chile;-33.4377756;-70.6504502
1113;Saratow;1;городской округ Саратов, Саратовская область, Приволжский федеральный округ, 410000, Россия;51.530018;46.034683
1114;Sathmar;1;Satu Mare, România;47.7891763;22.8725598
1115;Lützen;1;Lützen, Burgenlandkreis, Sachsen-Anhalt, 06686, Deutschland;51.2585623;12.1459521
1116;Satrup;1;Satrup, Mittelangeln, Schleswig-Flensburg, Schleswig-Holstein, 24986, Deutschland;54.68612265;9.58964328533105
1117;Lütjenburg;1;Lütjenburg, Plön, Schleswig-Holstein, Deutschland;54.2928257;10.5905485
1118;Lünen;1;Lünen, Kreis Unna, Nordrhein-Westfalen, Deutschland;51.6142482;7.5228088
1119;Lübz;1;Lübz, Eldenburg Lübz, Ludwigslust-Parchim, Mecklenburg-Vorpommern, 19386, Deutschland;53.4615326;12.0293514
1120;Sächsisch-Reen;1;Reghin, Mureș, România;46.7796886;24.7000238
1121;Lübbecke;1;Lübbecke, Kreis Minden-Lübbecke, Nordrhein-Westfalen, 32312, Deutschland;52.3027209;8.6183054
1122;Schanghai;1;上海市, 黄浦区, 中国;31.2322758;121.4692071
1123;Schäftlarn-Ebenhausen;1;Ebenhausen, Schäftlarn, Landkreis München, Bayern, 82067, Deutschland;47.9788079;11.4534323
1124;Lundenburg;1;Břeclav, okres Břeclav, Jihomoravský kraj, Jihovýchod, Česko;48.7594008;16.8813137
1125;Marggrabowa;1;Olecko, gmina Olecko, powiat olecki, województwo warmińsko-mazurskie, 19-401, Polska;54.0398024;22.4934246
1126;Sankt Goar;1;Sankt Goar, Hunsrück-Mittelrhein, Rhein-Hunsrück-Kreis, Rheinland-Pfalz, Deutschland;50.15;7.71667
1127;Schrozberg-Bartenstein;1;Bartenstein, Schrozberg, Landkreis Schwäbisch Hall, Baden-Württemberg, Deutschland;49.3561573;9.8820152
1128;Markranstädt;1;Markranstädt, Landkreis Leipzig, Sachsen, 04420, Deutschland;51.3026177;12.2204644
1129;Mies;1;Misiones, Argentina;-26.737224;-54.4315257
1130;Michelstadt;1;Michelstadt, Odenwaldkreis, Hessen, 64720, Deutschland;49.682390049999995;9.034072902224182
1131;Mettmann;1;Mettmann, Kreis Mettmann, Nordrhein-Westfalen, 40822, Deutschland;51.2527778;6.9777778
1132;Meppen;1;Meppen, Bahnhofstraße, Neustadt, Meppen, Landkreis Emsland, Niedersachsen, 49716, Deutschland;52.6959802;7.2980648
1133;Melnik;1;Mělník, okres Mělník, Střední Čechy, Česko;50.3520785;14.4748281
1134;Salzkotten;1;Salzkotten, Kreis Paderborn, Nordrhein-Westfalen, 33154, Deutschland;51.6624739;8.617459219365298
1135;Melk;1;Melk, Bezirk Melk, Niederösterreich, 3281, Österreich;48.1472806;15.2642089
1136;San Francisco, Calif.;1;San Francisco, San Francisco City and County, California, United States;37.7790262;-122.4199061
1137;Meiringen;1;Meiringen, Verwaltungskreis Interlaken-Oberhasli, Verwaltungsregion Oberland, Bern/Berne, Schweiz/Suisse/Svizzera/Svizra;46.7285518;8.1870934
1138;San José;1;San Jose, Santa Clara County, California, United States;37.3361905;-121.890583
1139;San Remo;1;San Remo, Municipio de Saldán, Departamento Colón, Córdoba, X5111, Argentina;-31.3088429;-64.3128487
1140;Meckenheim;1;Meckenheim, Rhein-Sieg-Kreis, Nordrhein-Westfalen, 53340, Deutschland;50.6256627;7.0215612
1141;Mährisch-Trübau;1;Moravská Třebová, okres Svitavy, Pardubický kraj, Severovýchod, 56921, Česko;49.7581546;16.6641472
1142;Málaga;1;Málaga, Málaga-Costa del Sol, Málaga, Andalucía, España;36.7213028;-4.4216366
1143;Mayen;1;Mayen, Landkreis Mayen-Koblenz, Rheinland-Pfalz, 56727, Deutschland;50.3283544;7.2215134
1144;Marxloh;1;Marxloh, Hamborn, Duisburg, Nordrhein-Westfalen, 47169, Deutschland;51.5039265;6.7589638
